id,name,vintage,region,colour,sweetness,score
0f9710d1-51de-4660-931a-043b77ea948a,d'avancer Paris,2016,Picardie,white,sweet,67
0f9dbc22-c8db-4395-b747-39a38c1cb2a2,d'avancer Nord,2018,Aquitaine,white,semi-sweet,75
0ff04cf6-9427-42b6-bd3f-47a28a2f4458,de concrétiser vos projets Ille-et-Vilaine,1972,Alsace,white,sweet,81
0ff32a77-44ef-491f-af87-7552eb77364f,de louer Alpes-de-Haute-Provence,2019,Province-Alpes-Côte d'Azur,white,sweet,73
100532cf-0b18-4fa9-a7d4-68b83cb1d9c0,d'évoluer Marne,1999,Auvergne,red,dry,61
101d3b21-8125-4ee9-aec7-b428258f6725,d'innover Nord,1995,,,,90
102a247d-a823-4e78-b613-a082ff276527,d'atteindre vos buts Eure-et-Loir,1994,Auvergne,white,dry,92
1033ed5a-5864-4ecf-96cc-1b1ff80bee3d,de rouler Morbihan,1978,Saint-Barthélémy,red,dry,71
10390d84-2cc1-43af-92a7-5d93644629c6,de concrétiser vos projets Cher,2012,Saint-Barthélémy,red,semi-sweet,95
106cbca2-0d2a-420d-836b-82f9d80c21ab,de louer Haute-Marne,2016,Champagne-Ardenne,white,dry,59
10a37bec-7724-485a-899c-5bc2a7c9732b,de changer Cher,2006,Réunion,white,dry,61
10b8e0c1-deff-4bcc-8cc8-fbba2085b2e0,de changer Isère,2006,Pays-de-Loire,white,semi-sweet,80
10bdd598-becf-4cb3-919a-6d9b7384d424,de changer Charente-Maritime,2012,Pays-de-Loire,red,dry,76
10e64282-cf4f-49fd-9b20-a8925c86a672,d'atteindre vos buts Hautes-Pyrénées,1986,Nouvelle-Calédonie,red,semi-sweet,74
11245490-65d9-4f8c-becc-feadfd4eb582,de concrétiser vos projets Var,1979,Île-de-France,red,sweet,55
1129b65b-3978-4d25-8cbe-2313a752e835,de concrétiser vos projets Cher,2010,Saint-Barthélémy,red,semi-sweet,93
112b40d3-bb6f-42c9-85c6-72bf0ad47900,d'avancer Corse-du-Sud,2016,Franche-Comté,red,dry,80
112ba543-bd8b-49c4-80c7-ec851b7d1cae,d'innover Cantal,2017,Pays-de-Loire,red,dry,89
113ac6c9-825a-4e27-98d6-c5485fffdf4c,d'innover Eure-et-Loir,2003,Mayotte,white,dry,69
1145fdc1-3fde-4dfc-9d04-199ec1d86c0d,de concrétiser vos projets Oise,1980,,,,82
1157a619-fde5-40ee-bf6f-5c13307caa54,d'innover Nord,1958,,,,85
1167d84a-83be-456f-ae01-721552e09095,de changer Corrèze,1998,Martinique,white,dry,75
11708c29-7752-4963-b7db-be85d88e7afd,dinnover Mayotte,1987,,,,61
1170fbf4-a1eb-41b5-ae73-ae51b8c8a7cb,d'innover Drôme,1955,Limousin,white,sweet,78
11a32091-196d-424b-b3ec-4d9301ae706d,de concrétiser vos projets Gard,1993,Bourgogne,white,semi-sweet,77
11b6efc1-8a45-46b0-9635-bffeabecf4d3,de concrétiser vos projets Orne,2013,Auvergne,white,dry,86
11b8b4a0-7413-4067-a9d5-fceac34335cd,de rouler Cher,1983,Rhone-Alpes,white,semi-sweet,66
11baa397-8f61-45cc-af55-ab2c8ab4af40,d'atteindre vos buts Guadeloupe,2014,Réunion,red,dry,71
11bae147-5a20-4dfd-9fb8-2ac43d8dead3,d'atteindre vos buts Vendée,2003,Basse-Normandie,red,sweet,68
11c67219-d1ac-442a-b930-b015ad202b7e,de concrétiser vos projets Seine-Saint-Denis,1957,Franche-Comté,red,semi-sweet,86
11df4ca8-0c5f-453c-9eef-c32d8078b297,de concrétiser vos projets Gard,2006,Bourgogne,white,semi-sweet,81
11eea5f1-df62-4875-8c52-abc074fc63ec,d'évoluer Alpes-Maritimes,1973,Corse,white,semi-sweet,66
12168103-c547-48a6-a6b7-212dac882b25,d'avancer Val-d'Oise,2002,Wallis-et-Futuna,red,dry,64
121a0073-5c3d-4d28-8bf8-beec11868056,de changer Alpes-de-Haute-Provence,2013,Nord-Pas-de-Calais,white,sweet,61
12275129-a949-4ddf-a86f-c4c97eecb0ce,d'avancer Meuse,1987,Polynesie francaise,white,sweet,76
12344705-1a45-4e3f-98b3-c27faa4df130,d'innover Nord,1972,,,,86
12390f5b-afca-41fb-8766-ab930388a88f,de changer Isère,2018,Pays-de-Loire,white,semi-sweet,76
1245cf3e-1033-46f8-ac36-fe0a711d88bf,d'évoluer Alpes-Maritimes,1955,Corse,white,semi-sweet,67
12483bbd-4596-480f-817d-70f75e94a42d,de changer Val-de-Marne,1967,Saint-Martin,red,sweet,81
1290498a-42c2-48ad-bd36-590549db51f8,de concrétiser vos projets Ille-et-Vilaine,1977,Alsace,white,sweet,74
12af54ad-20f0-49a5-bdfb-2137e915f6a9,de changer Landes,1994,Mayotte,red,dry,71
12b14187-2e78-4f2c-a488-8b820b657c67,de concrétiser vos projets Var,2021,Île-de-France,red,sweet,55
12b536d2-43d3-49b7-95f4-5442bfcdcae1,d'atteindre vos buts Ardennes,2000,Franche-Comté,red,semi-sweet,70
12bb086b-ce14-4e57-ab92-7b129cdc97f6,d'évoluer Drôme,1981,Saint-Barthélémy,white,dry,60
12cec3f7-b68a-4b1e-9d85-e19a892647e4,de concrétiser vos projets Oise,1989,,,,85
12e23c03-e2a0-4491-8056-d3ef597b9d5c,de changer Landes,1992,Mayotte,red,dry,78
130fccfe-0bfc-42ed-baa8-9709d02ea756,d'atteindre vos buts Seine-Saint-Denis,1996,Midi-Pyrénées,white,dry,89
13104453-9cf4-422d-b383-c1526e740355,de concrétiser vos projets Cher,1993,Saint-Barthélémy,red,semi-sweet,96
13162acb-e4d3-4e4d-90b9-75b62153ccca,de concrétiser vos projets Cher,1957,Saint-Barthélémy,red,semi-sweet,93
13235a60-07af-44f1-af65-b91b14a1272f,de rouler Charente,2019,Saint-Martin,red,sweet,66
1342192d-c098-4029-bd2d-cb758770dfeb,d'innover Nord,2016,,,,90
135c65ba-e7cb-47d5-a886-08c50eef51cc,de changer Dordogne,2014,Province-Alpes-Côte d'Azur,white,semi-sweet,69
13cc6826-c938-4a01-8af5-b95d9861f0ee,d'innover Allier,1960,Champagne-Ardenne,red,semi-sweet,68
13fa7966-e467-446c-ae95-506a87c7ab28,de changer Charente-Maritime,2008,Pays-de-Loire,red,dry,74
14081392-799e-49dc-a4cd-fdaa290fe7e7,de concrétiser vos projets Ille-et-Vilaine,1979,Alsace,white,sweet,85
1413a9e5-ff35-4af4-b44d-49a0f337aee1,de rouler Rhône,2019,Île-de-France,red,dry,87
141e1c27-1fa2-4228-958a-5037fd8ea964,de rouler Rhône,1999,Ile-de-France,red,dry,81
14204234-f9ad-43cf-abe2-bdbc3a0db555,de changer Gers,2011,,,,90
142788f1-43c0-4ebb-8245-433b4225c0a9,de concrétiser vos projets Oise,2009,,,,87
1459986b-f90a-47a3-8011-cab643c33d4b,d'avancer Deux-Sèvres,2017,Aquitaine,red,sweet,87
1478fe47-8f7d-468f-8d5a-b61043f6e063,de louer Ariège,2012,Picardie,white,semi-sweet,86
14795f68-4dc0-4d81-91ff-d691250328fb,de concrétiser vos projets Var,1984,Île-de-France,red,sweet,66
147b7c2f-187c-429c-be6a-0d949a2b8efb,d'atteindre vos buts Gard,2009,Rhone-Alpes,white,dry,75
14824171-b10b-45b3-9cc5-e00e64cf4c7b,d'atteindre vos buts Hautes-Pyrénées,1969,Nouvelle-Calédonie,red,semi-sweet,74
148ae707-13be-4583-b817-8a3676210963,d'atteindre vos buts Haute-Garonne,2018,,,,77
149160a9-75b1-423e-8918-42317070a695,de changer Isère,2017,Pays-de-Loire,white,semi-sweet,80
149d194a-6261-4977-ab25-035b7d47d343,d'avancer Corse-du-Sud,2021,Franche-Comte,red,dry,77
14a091f6-9aa8-43d7-bb5c-e55b7ed53de2,de concrétiser vos projets Var,1995,Île-de-France,red,sweet,63
14bd4be1-6fec-423f-aea9-c72192de7eb1,d'évoluer Lozère,1966,Poitou-Charentes,white,sweet,64
14bf010d-c4b4-45ef-a94a-f701991fc390,d'évoluer Alpes-Maritimes,2005,Corse,white,semi-sweet,63
14c5ea63-7b17-4574-b6ed-191d3e10f13c,d'atteindre vos buts Deux-Sèvres,2008,Province-Alpes-Côte d'Azur,white,sweet,94
14c8edcf-39c3-4005-98c2-95ba2a7ef0fc,de rouler Morbihan,1946,Saint-Barthélémy,red,dry,73
14d5ee2c-8447-428e-9b0d-a02818185752,de concrétiser vos projets Oise,1985,,,,81
14eb3ae4-98a6-4643-9eb0-b2d62005b1c8,d'avancer Sarthe,2000,Île-de-France,white,semi-sweet,77
14ef645d-7fca-45a7-a3a1-3c3b672cdab0,d'innover Haute-Corse,2000,Rhone-Alpes,white,dry,74
14f402e5-f6e8-4a55-9c09-6dd5ad5a8af3,d'innover Pyrénées-Orientales,1968,Champagne-Ardenne,red,sweet,63
1526d79e-8c30-4a04-a379-cc868d29a5eb,de concrétiser vos projets Gard,2013,Bourgogne,white,semi-sweet,75
153ef5c7-203e-4e12-8dc1-f25a66a1513d,de concrétiser vos projets Oise,1998,,,,81
1548fddb-fe68-47f4-b461-f1371d19c863,d'innover Drôme,2018,Limousin,white,sweet,78
15703894-c0c6-4144-b896-1609dfe2ae3b,d'atteindre vos buts Vendée,1961,Basse-Normandie,red,sweet,66
157a1e43-ce78-4c00-ba11-5df755a3d8ac,d'avancer Haute-Savoie,1986,Basse-Normandie,white,sweet,79
158d623a-b2e8-4712-aceb-a51b994f79cc,de changer Val-de-Marne,1984,Saint-Martin,red,sweet,88
159255c3-9ab1-46d5-b15e-002bee090934,de concrétiser vos projets Saône-et-Loire,2020,Saint-Pierre-et-Miquelon,red,dry,86
15bd2ec0-2855-45f0-8a96-5e4c25689ca1,d'atteindre vos buts Seine-Saint-Denis,2014,Midi-Pyrénées,white,dry,88
16021573-839b-478d-881d-63d63aba8831,d'avancer Meuse,2014,Polynésie française,white,sweet,77
161c24ee-8027-4590-88e1-61e9b737d06c,1967 d'innover Pyrénées-Orientales,,,,,60
161d87f1-e0e6-43e5-a8c1-081d9ae6958f,d'innover Haute-Corse,2019,Rhone-Alpes,white,dry,68
1627b0a8-62a4-41a4-b6f5-5dffadc3fc02,d'avancer Haute-Savoie,2012,Basse-Normandie,white,sweet,82
162ce98e-57db-413f-817c-5628d074c5ad,d'atteindre vos buts Eure-et-Loir,2003,Auvergne,white,dry,89
1631470e-5dc9-4ecd-9322-0d111e39f2e5,d'atteindre vos buts Allier,1994,Polynésie française,white,semi-sweet,63
16340381-d6a4-45f9-a4e4-a05660f70916,de changer Haute-Vienne,1987,Saint-Martin,red,sweet,70
1641cbf0-6a55-42bb-bdf9-e688c9c94722,d'atteindre vos buts Gard,1998,Rhone-Alpes,white,dry,78
164203de-90c0-4f15-af10-1357f5990cdf,de louer Haute-Marne,2009,Champagne-Ardenne,white,dry,66
16458c54-8429-42ca-85f4-28f4e0334ed9,d'innover Mayotte,1961,Auvergne,white,semi-sweet,68
16690b1b-3b23-4d22-bcd3-afdd08db3100,d'atteindre vos buts Allier,2019,Polynesie francaise,white,semi-sweet,66
16881262-0eaa-436d-b3b8-ec11c79b13a5,d'innover Nord,2014,,,,87
16a2668b-68aa-4352-8fd0-f1f3041a3527,de rouler Charente,2021,Saint-Martin,red,sweet,69
16c1b303-ced5-4f0e-ab80-21d64404064b,de concrétiser vos projets Ille-et-Vilaine,2016,Alsace,white,sweet,85
16c538c7-ba29-40bc-b0e8-fc4b0aa35545,d'évoluer Alpes-Maritimes,2016,Corse,white,semi-sweet,59
16c948a8-b9a2-447f-9d88-5ced219597b9,d'évoluer Marne,1982,Auvergne,red,dry,61
16da7026-7882-4963-9b92-f571ea70100a,de louer Ariège,1963,Picardie,white,semi-sweet,87
16de7b18-79ba-4ed7-804c-1ac450f6a858,d'évoluer Côte-d'Or,1987,Auvergne,red,semi-sweet,61
16e583fe-a0c1-4f2e-aac8-4cd3690e9646,d'innover Nord,1974,,,,89
16f6405d-804e-4f50-97ef-64303148d9a4,de concrétiser vos projets Vosges,2005,Centre,red,dry,72
1714f597-e531-4421-8c0c-6c60536a227c,de louer Loir-et-Cher,2018,Limousin,red,sweet,84
17154f88-da31-4e0f-9567-9eed043ac2aa,d'atteindre vos buts Gard,1996,Rhone-Alpes,white,dry,77
1721b3be-d9c8-43c5-b226-0bcb4d001a65,de concrétiser vos projets Oise,1963,,,,85
1721cf3b-adcd-4718-8abb-d54ee8b8979e,dinnover Mayotte,1988,,,,69
17385247-aa92-4a60-8750-ecf0d6390618,2009 d'atteindre vos buts Vaucluse,,,,,69
17525ef3-c2de-43c8-bfdb-a56ca4f0d225,d'atteindre vos buts Allier,1981,Polynésie française,white,semi-sweet,64
1758c633-ad32-4af7-aac7-b89593256169,d'atteindre vos buts Vendée,2011,Basse-Normandie,red,sweet,67
17815367-c21e-4705-aa6c-790b63ead47d,2006 d'atteindre vos buts Vaucluse,,,,,70
17841716-d781-42f6-9266-db4b40a1cafb,de louer Pyrénées-Orientales,1992,Polynésie française,white,sweet,72
17890b9d-14b4-4e07-8723-25c257d9ff12,de rouler Charente,1997,Saint-Martin,red,sweet,62
17a25b70-1d73-420e-8b49-b2044a9e036f,d'innover Vendée,1991,Martinique,red,sweet,86
17a71a19-4a24-42fb-8c83-8717977f0c78,d'atteindre vos buts Vendée,1960,Basse-Normandie,red,sweet,63
17b25b19-6b88-4980-9498-69bd021bff62,d'atteindre vos buts Deux-Sèvres,2014,Province-Alpes-Côte d'Azur,white,sweet,90
17b6d1a9-483a-474e-9eb5-a4f01ada0e61,d'évoluer Vendée,2008,Midi-Pyrénées,white,dry,64
17bdb65c-ab30-4156-b15e-767404e20de1,d'avancer Meuse,1995,Polynésie française,white,sweet,71
17e13b52-dfa2-431d-a426-23c481949f64,d'innover Pyrénées-Orientales,1980,Champagne-Ardenne,red,sweet,67
181d4b3e-c9fb-4894-a347-2475b0364e88,de louer Loiret,2017,Réunion,white,dry,87
1829f329-84ec-4424-9235-d18fb1b8676d,d'atteindre vos buts Hautes-Pyrénées,1999,Nouvelle-Calédonie,red,semi-sweet,74
18308a26-419a-49e2-b937-73d33cb0348f,d'innover Drôme,1950,Limousin,white,sweet,85
184fb557-bac5-44ba-9b17-85ce0a05b0fc,de louer Ariège,1961,Picardie,white,semi-sweet,96
186725ef-4f40-469b-80e7-0f9f0cd9bdb4,d'innover Nord,1969,,,,95
18676509-3589-4f8d-8e04-3f1d5d650aa9,de changer Cher,1976,Réunion,white,dry,58
1875d5e6-6499-419e-80de-630155fdcd60,de changer Cher,1988,,,,59
187f6924-dff6-4981-ab56-bb83c0cbf92c,d'avancer Paris,2012,Picardie,white,sweet,65
188dff4c-3d8b-4580-95b3-58ad1c7e1806,de concrétiser vos projets Seine-Saint-Denis,2001,Franche-Comté,red,semi-sweet,79
188f4f9d-7a1b-4097-9460-9aa94cd5dfe9,de concrétiser vos projets Saône-et-Loire,2016,Saint-Pierre-et-Miquelon,red,dry,84
18b476cb-4fbd-4bce-9f85-6d059aa933c8,de changer Cher,1984,Réunion,white,dry,55
18b90f0d-9fc9-49d5-ad1f-5d9fb8270f7f,d'atteindre vos buts Vendée,2019,Basse-Normandie,red,sweet,72
18d6ec4f-a477-4d0c-ae07-d56acafa7f1c,de concrétiser vos projets Cher,2001,Saint-Barthélémy,red,semi-sweet,93
18e6bc4d-d25d-4ff8-be9b-f82996c1c3c5,d'avancer Corse-du-Sud,1981,Franche-Comté,red,dry,79
18f4d1b2-86bd-4be6-baa6-b2be49ae8410,d'atteindre vos buts Guadeloupe,2003,Réunion,red,dry,77
1902201f-035c-410d-9ba5-e8880db58604,de louer Ariège,1956,Picardie,white,semi-sweet,95
190a248f-10bc-478e-b057-adf8df32b45c,de concrétiser vos projets Orne,2019,Province-Alpes-Côte d'Azur,white,sweet,92
19363dd0-55c8-4a3b-a2d6-38c0e97f53d3,de concrétiser vos projets Var,1972,Île-de-France,red,sweet,59
195207d0-18b9-43f9-8ea0-7e6cab75d8f3,d'avancer Guadeloupe,2017,Corse,red,sweet,76
195d4e6b-077b-4adc-9ee3-b5f12d5f6c74,d'innover Ardèche,2009,Corse,white,semi-sweet,89
197afb0b-8bd4-42ad-81a1-8506056fbc2a,d'évoluer Alpes-Maritimes,1987,Corse,white,semi-sweet,63
197d081a-a618-47a3-9b84-b92cf0d71fe6,de changer Cher,1975,,,,65
19824e14-5e69-45fb-a5d4-0f786339d1c0,d'atteindre vos buts Eure-et-Loir,1963,Auvergne,white,dry,87
198f7dd6-1908-4704-a1ad-47ad91b116ac,de changer Cher,1964,Réunion,white,dry,57
199b5a20-c625-4b59-a271-08c3ce55e512,d'avancer Sarthe,2015,Île-de-France,white,semi-sweet,82
19b2e9a1-33d2-4640-ab50-2ffd40773f48,de changer Haute-Vienne,2016,Saint-Martin,red,sweet,72
19d0d632-d5b5-4201-94dd-c2bccfb4d846,d'innover Allier,1986,Champagne-Ardenne,red,semi-sweet,74
19ffbf0e-78d7-41e7-af7b-2486b65bfb56,de changer Dordogne,2011,Province-Alpes-Côte d'Azur,white,semi-sweet,70
1a02d3f6-bee2-42e9-8a4f-0f4f52001204,d'atteindre vos buts Ardennes,2016,Franche-Comté,red,semi-sweet,73
1a1d2553-d29d-485e-8bb6-df155ec0e3ab,de changer Landes,1985,Mayotte,red,dry,72
1a1d68f1-a5ea-4094-b6c0-d395a9e3719a,d'innover Drôme,1961,Limousin,white,sweet,84
1a450442-ad48-4a65-b9d6-37524ae9dc56,de changer Charente-Maritime,2005,Pays-de-Loire,red,dry,77
1a4e148f-9929-4837-bd1a-62725c08802c,d'innover Drôme,1966,Limousin,white,sweet,82
1a6b4978-c6af-46ef-b5d2-267910b1713b,de changer Alpes-de-Haute-Provence,1990,Nord-Pas-de-Calais,white,sweet,65
1a7819ed-a104-4d5f-ac10-2f8cd47d61cd,de changer Val-de-Marne,2006,Saint-Martin,red,sweet,79
1a83fe35-62e0-469b-b30b-decf7aef1838,de changer Dordogne,2004,Province-Alpes-Côte d'Azur,white,semi-sweet,69
1a86d20d-fcd7-48a1-8ca8-8966ada5a1f8,de changer Alpes-de-Haute-Provence,1992,Nord-Pas-de-Calais,white,sweet,70
1a8b60b3-3d30-47b5-97b3-55dc28e68381,d'innover Nord,1985,,,,90
1ad8478f-8518-473a-950c-59c5dcdda5ac,de concrétiser vos projets Loire-Atlantique,2018,Bourgogne,white,dry,54
1adba35f-b23d-4c74-aafd-9786bc44d7bf,d'avancer Paris,2009,Picardie,white,sweet,70
1adc2066-8ac0-4a9a-8cb4-5e23d4be98f7,de concrétiser vos projets Cher,1975,Saint-Barthélémy,red,semi-sweet,96
1adc9a9f-2100-4e3c-9afc-5716de1d4322,d'atteindre vos buts Ardennes,2015,Franche-Comté,red,semi-sweet,66
1addf582-5c49-40f3-b540-745e7b42dc70,de concrétiser vos projets Cher,2011,Saint-Barthélémy,red,semi-sweet,85
1aef0a69-b4cc-4742-a3c3-c289927c8028,de concrétiser vos projets Ille-et-Vilaine,1962,Alsace,white,sweet,84
1af9505a-a431-4bd2-bb3b-452b68384b74,d'innover Ardèche,2005,Corse,white,semi-sweet,83
1b1bc648-39de-4efe-8fcb-3e97537bd7af,de changer Gers,2020,,,,80
1b26f6b9-7670-4b80-bdf5-9c76088f9928,de concrétiser vos projets Gard,1986,Bourgogne,white,semi-sweet,80
1b30234e-7058-4351-9bd7-b91c43a50795,d'atteindre vos buts Seine-Saint-Denis,1994,Midi-Pyrénées,white,dry,86
1b414be0-2281-43af-8bae-122f61bb1c4e,de concrétiser vos projets Cher,1960,Saint-Barthélémy,red,semi-sweet,90
1b48f220-c442-4f2d-9289-cf6b35da865b,de changer Isère,1982,Pays-de-Loire,white,semi-sweet,73
1b495bff-8b76-49a7-933a-3b79b73fb22c,de changer Cher,1982,Réunion,white,dry,62
1b5362d0-333b-47bb-8c2b-4ecfc9eb8345,de concrétiser vos projets Loire-Atlantique,2012,Bourgogne,white,dry,59
1b6088b2-95c1-461c-91a6-9cd7f15ab188,de concrétiser vos projets Var,2007,Île-de-France,red,sweet,60
1b707ca1-54ca-4744-a36c-137e8f19e9d0,d'innover Drôme,1973,Limousin,white,sweet,81
1b7a0c97-caeb-40dc-99e5-c8c0968791ff,de concrétiser vos projets Saône-et-Loire,2005,Saint-Pierre-et-Miquelon,red,dry,87
1b7c8517-d552-4da7-92a8-e8ee42cebe3c,de rouler Cher,1987,Rhone-Alpes,white,semi-sweet,67
1b8f5d49-31d3-425b-a29d-76398d855b27,d'avancer Deux-Sèvres,2016,Aquitaine,red,sweet,95
1ba542b6-c8ff-4d8f-996a-05fa2946d939,d'innover Lot-et-Garonne,2014,Auvergne,white,sweet,73
1ba7771b-3710-4554-9d3d-396697088865,de changer Val-de-Marne,2009,Saint-Martin,red,sweet,86
1bb15137-1eb1-47ea-abf8-33fd0344c10c,d'atteindre vos buts Deux-Sèvres,2007,Province-Alpes-Côte d'Azur,white,sweet,84
1bb6f597-d55b-4c57-9a6e-2e76899c2022,de concrétiser vos projets Ille-et-Vilaine,1954,Alsace,white,sweet,84
1bd85d86-3e5a-44bc-ac01-7f8657e24304,d'innover Haute-Corse,1989,Rhone-Alpes,white,dry,71
1bdc8fb3-a3e8-46d7-83b0-81fa760d74df,de rouler Rhône,2021,Île-de-France,red,dry,85
1bf86c50-cb93-46fa-9f92-8014af541ab5,d'innover Pyrénées-Orientales,2004,Champagne-Ardenne,red,sweet,61
1c00b7f0-4ae6-46f0-99d3-d28e8d8b3b2a,de louer Indre-et-Loire,2019,Champagne-Ardenne,white,sweet,69
1c027801-48dd-443a-8440-97348b7c2b24,d'atteindre vos buts Hautes-Pyrénées,2004,Nouvelle-Calédonie,red,semi-sweet,71
1c04a589-80c5-480a-a344-5b7546c78cd4,d'innover Allier,1993,Champagne-Ardenne,red,semi-sweet,74
1c1dd3e5-ce58-45ab-870c-40d1165416db,de concrétiser vos projets Vosges,2000,Centre,red,dry,78
1c201650-15a7-4ed5-85a1-b9c95ed7b58d,de rouler Charente,2020,Saint-Martin,red,sweet,69
1c211c3b-81b5-4bd9-8742-d51ccdacafe2,de changer Haute-Vienne,2001,Saint-Martin,red,sweet,65
1c327c85-54ec-418b-a8f6-482a67864871,de louer Loiret,1994,Réunion,white,dry,91
1c350f7e-34df-40a0-a01d-9741f38b8058,de changer Alpes-de-Haute-Provence,1999,Nord-Pas-de-Calais,white,sweet,61
1c44d5c5-9889-447f-bfab-13be5b40025f,1966 d'atteindre vos buts Hautes-Pyrénées,,Corse,red,semi-sweet,69
1c4827c9-6973-4f85-afda-cdb1c3e08218,de changer Landes,2001,Mayotte,red,dry,74
1c654d2d-8b92-47c2-8118-b145b1ff88b9,de louer Loir-et-Cher,1990,Limousin,red,sweet,91
1c751261-da76-4896-8455-b82f0216db2f,d'évoluer Hautes-Alpes,1990,,,,63
1c84eb52-8d44-4345-aecd-fa3df8722f5c,d'innover Ardèche,1974,Corse,white,semi-sweet,81
1c8ed738-ae73-4617-9517-885aac5513f1,d'innover Nord,1977,,,,89
1c9b0172-f604-49a4-be08-424b17773f3e,d'évoluer Alpes-Maritimes,1969,Corse,white,semi-sweet,59
1caf628e-565e-425c-ab6a-6b651a0a4ac9,d'atteindre vos buts Hautes-Pyrénées,2000,Nouvelle-Calédonie,red,semi-sweet,72
1cb5a889-027d-4b86-80c8-7dee8eef3676,d'avancer Meuse,2008,Polynésie française,white,sweet,72
1cb9daa4-b3db-4532-92d2-909ddb43c7d2,d'atteindre vos buts Vendée,1971,Basse-Normandie,red,sweet,68
1cdb0eb1-911e-4ad7-953e-3cc88ef7d633,d'avancer Sarthe,2014,Île-de-France,white,semi-sweet,74
1cdf7370-ff3a-4b43-b774-5d0c3e64b33a,de rouler Morbihan,1984,Saint-Barthélémy,red,dry,68
1ce5e37d-92d0-4af8-89fc-d191c08d3ef6,de concrétiser vos projets Gard,2019,Bourgogne,white,semi-sweet,80
1d0c194b-818e-4b4f-8166-b6eeaacbc245,d'atteindre vos buts Eure-et-Loir,2000,Auvergne,white,dry,85
1d15317c-0d7f-445f-b6a6-ec692424088d,d'avancer Meuse,2012,Polynésie française,white,sweet,79
1d2f138b-5ea0-441d-b3ed-22bb589e3a69,1971 d'atteindre vos buts Hautes-Pyrénées,,Corse,red,semi-sweet,61
1d38df4f-83aa-42f7-8a90-7c3ae3d63c3a,d'avancer Corse-du-Sud,1986,Franche-Comté,red,dry,80
1d4b0726-cdc7-4b90-97d1-026b5259f283,d'atteindre vos buts Vendée,1989,Basse-Normandie,red,sweet,69
1d637375-002f-45cb-8b8e-9aef8f8ffae1,de concrétiser vos projets Seine-Saint-Denis,1942,Franche-Comté,red,semi-sweet,86
1d66d62d-5e9f-49ab-8fb3-ddb29edcfde1,de changer Isère,2010,Pays-de-Loire,white,semi-sweet,69
1d66e707-dbba-45c7-b27d-2e3a08149771,de changer Isère,1983,Pays-de-Loire,white,semi-sweet,70
1d79bba2-3f0f-4616-a573-9a6fd00d1ce8,de concrétiser vos projets Seine-Saint-Denis,2000,Franche-Comté,red,semi-sweet,80
1d908c90-2f9e-4a72-a190-5d6f5c00cc2b,d'avancer Meuse,2018,Polynésie française,white,sweet,82
1da852d9-f9f1-4f99-80c5-c357ff93775d,d'avancer Guadeloupe,1986,Corse,red,sweet,78
1dcfe16b-6cc3-4d04-9856-8bb8b5b69386,de changer Cher,1993,,,,63
1dd38f56-0983-4f15-8a09-7d9bb750244a,de concrétiser vos projets Côte-d'Or,2020,Nouvelle-Calédonie,white,semi-sweet,86
1dd6b633-62ad-4ec6-a1c9-e839bce6fa23,d'atteindre vos buts Guadeloupe,1992,Réunion,red,dry,82
1dd7c5ca-bae7-45c6-bb7f-398b541680d6,de louer Ariège,1949,Picardie,white,semi-sweet,95
1dda4547-dd5b-4c30-9d38-5bd22fa8d20c,de concrétiser vos projets Cher,1969,Saint-Barthélémy,red,semi-sweet,89
1de6afc1-f84c-4972-999e-50df470a3b1f,de changer Dordogne,2015,Province-Alpes-Côte d'Azur,white,semi-sweet,69
1df8a4e1-ff9e-4a6c-afc1-becabce32042,d'innover Pyrénées-Orientales,2006,Champagne-Ardenne,red,sweet,59
1e0929ae-3786-447b-bf80-563a6b4e15d1,de rouler Morbihan,2003,Saint-Barthélémy,red,dry,75
1e14ba85-4cb9-4cdf-b1c9-a8d2ef648574,d'innover Drôme,2016,Limousin,white,sweet,84
1e257e8b-dc33-4390-af2a-ed46652f892a,de concrétiser vos projets Seine-Saint-Denis,1997,Franche-Comté,red,semi-sweet,82
1e3178ad-0526-4e9c-8cc1-bf24b0377cc7,de louer Ariège,2013,Picardie,white,semi-sweet,86
1e4066eb-50a5-431a-8560-e4adbf662e4c,de concrétiser vos projets Ille-et-Vilaine,1958,Alsace,white,sweet,85
1e48b81c-9185-4590-b218-d2905d8f0044,d'innover Nord,2005,,,,94
1e5c8520-dc7e-492e-9593-8f21f2153f5e,de concrétiser vos projets Saône-et-Loire,2003,Saint-Pierre-et-Miquelon,red,dry,87
1e631f69-cad6-483a-894b-e591198b2156,de concrétiser vos projets Cher,1961,Saint-Barthélémy,red,semi-sweet,93
1e7114f7-5ece-48c1-8cb5-56bbd4c5ec04,1996 d'atteindre vos buts Hautes-Pyrénées,,Corse,red,semi-sweet,69
1e751efd-e121-4029-8e0f-3e4844d98a8f,de concrétiser vos projets Var,2019,Île-de-France,red,sweet,58
1e7f32d8-091f-4102-bced-eb5347676417,d'évoluer Drôme,2019,Saint-Barthélémy,white,dry,63
1e884eee-b481-441c-a043-e057f7b710a6,de rouler Indre,1973,Bretagne,red,sweet,84
1e8e376c-2650-4533-86f0-3a55037cafa9,de changer Isère (1970),,,,,75
1e92c13a-6882-4b34-bfe7-a21a09285193,d'innover Vendée,1970,Martinique,red,sweet,87
